20210304    443245   55.3063  -161.7388      6.180   0.64    0.00    0.00   0.00       1684
20210304   1225417   55.1798  -163.5122     25.440   2.47    0.00    0.00   0.00       1688
20210304   1581061   55.1590  -163.4583     14.660   1.61    0.00    0.00   0.00       1691
20210101  17171900   55.1287  -161.9217      9.280   1.75    0.00    0.00   0.00         17
20210105   1544147   54.8688  -161.8483      1.220   1.03    0.00    0.00   0.00        170
20210304   9385026   54.4920  -161.7383     11.330   2.25    0.00    0.00   0.00       1703
20210304   9425126   54.4887  -161.7125     10.690   2.04    0.00    0.00   0.00       1704
20210304  12590470   55.0152  -161.5138     22.810   1.40    0.00    0.00   0.00       1706
20210304  13550239   55.3515  -161.9443     31.060   0.66    0.00    0.00   0.00       1709
20210105   3435638   54.9750  -161.7088     19.610   2.04    0.00    0.00   0.00        172
20210304  19532996   54.9017  -161.1905     15.310   2.38    0.00    0.00   0.00       1720
20210304  20374876   55.2695  -160.9808     47.110   2.44    0.00    0.00   0.00       1722
20210304  23563136   55.3615  -162.5563      1.500   1.93    0.00    0.00   0.00       1729
20210105   4325523   54.5238  -162.3755     20.310   1.62    0.00    0.00   0.00        173
20210304  23583998   54.9780  -163.4960     10.000   2.00    0.00    0.00   0.00       1730
20210305    454426   54.5543  -161.4895      6.770   1.91    0.00    0.00   0.00       1737
20210305    461372   55.3225  -161.7815      1.630   1.50    0.00    0.00   0.00       1738
20210305   4032883   55.1380  -161.7607     10.760   1.34    0.00    0.00   0.00       1741
20210305  16112752   55.0243  -161.7770     19.700   2.40    0.00    0.00   0.00       1748
20210305  18265198   55.2862  -160.8698     28.180   2.03    0.00    0.00   0.00       1749
20210105   4575021   55.1232  -161.7367     23.770   1.82    0.00    0.00   0.00        175
20210305  18530278   55.0073  -161.6243     24.590   1.72    0.00    0.00   0.00       1751
20210306    584250   55.3330  -161.7050     21.050   2.01    0.00    0.00   0.00       1762
20210306  12063994   54.9345  -162.2472      3.690   0.93    0.00    0.00   0.00       1772
20210306  12343397   55.1030  -161.7627     17.810   1.87    0.00    0.00   0.00       1776
20210307   8564990   54.6185  -161.3242     29.880   1.51    0.00    0.00   0.00       1782
20210307  12442878   54.7597  -161.0222     30.390   2.36    0.00    0.00   0.00       1791
20210307  14112929   54.3755  -163.2178     24.330   2.14    0.00    0.00   0.00       1795
20210105  14135705   54.4500  -161.6833     11.140   2.04    0.00    0.00   0.00        180
20210307  23315460   54.5837  -161.2978     11.590   2.56    0.00    0.00   0.00       1800
20210307  23584100   55.3677  -161.7257     18.060   1.62    0.00    0.00   0.00       1801
20210308     14566   55.1480  -161.2483     32.330   1.37    0.00    0.00   0.00       1802
20210308     15391   55.0687  -160.9585     31.110   2.25    0.00    0.00   0.00       1803
20210308   9530866   55.1030  -161.7838     12.090   1.23    0.00    0.00   0.00       1813
20210308  19545540   55.1840  -161.8112     17.960   2.09    0.00    0.00   0.00       1818
20210308  22562096   54.5730  -161.3135     13.290   1.57    0.00    0.00   0.00       1822
20210309   5240842   55.3597  -161.8618      6.880  -0.07    0.00    0.00   0.00       1823
20210309   5255645   55.4330  -161.1608     41.640   1.50    0.00    0.00   0.00       1824
20210309   6120317   55.3262  -161.7170      6.160   1.22    0.00    0.00   0.00       1826
20210105  19355736   54.5268  -162.5048      8.790   2.51    0.00    0.00   0.00        183
20210309  11470709   54.9615  -161.6165     16.300   2.25    0.00    0.00   0.00       1834
20210309  15282652   55.0442  -161.7400     23.910   1.02    0.00    0.00   0.00       1836
20210309  15595620   54.6085  -161.2843     25.770   1.96    0.00    0.00   0.00       1837
20210310   1452258   54.6023  -160.6978      8.340   1.34    0.00    0.00   0.00       1845
20210310   6531495   54.4737  -163.1773      1.440   1.84    0.00    0.00   0.00       1848
20210310   7154430   54.9702  -162.2638      0.610   1.55    0.00    0.00   0.00       1850
20210310   8525700   55.1900  -162.0338     27.570   0.82    0.00    0.00   0.00       1854
20210310   9151781   54.9463  -161.3240     16.920   0.84    0.00    0.00   0.00       1855
20210310   9154168   55.1703  -161.8235     17.210   0.51    0.00    0.00   0.00       1856
20210310  18243526   55.3018  -161.6592     16.080   0.37    0.00    0.00   0.00       1858
20210310  20210648   54.6853  -160.6140     22.770   2.04    0.00    0.00   0.00       1859
20210310  23391752   55.0208  -162.2990      4.320   1.55    0.00    0.00   0.00       1861
20210311   5143829   54.9573  -161.3535     32.820   2.04    0.00    0.00   0.00       1863
20210311   5485991   54.8955  -162.8120     58.190   1.72    0.00    0.00   0.00       1864
20210311   6033337   55.0568  -161.4563      2.930   2.16    0.00    0.00   0.00       1868
20210311  13082381   54.5632  -162.0945     46.910   1.79    0.00    0.00   0.00       1875
20210311  19524360   55.0152  -161.5685     18.990   0.49    0.00    0.00   0.00       1876
20210311  20505256   55.4272  -161.4592     40.400   1.14    0.00    0.00   0.00       1877
20210105  23354072   55.1263  -161.5582      1.230   2.17    0.00    0.00   0.00        188
20210311  23530298   54.9650  -162.4417     13.340   1.51    0.00    0.00   0.00       1880
20210315    560451   55.2595  -162.2198      5.960   0.80    0.00    0.00   0.00       1881
20210315   2350503   55.3097  -161.7078      5.950   1.32    0.00    0.00   0.00       1883
20210315   3362204   55.0722  -161.5343     23.190   1.43    0.00    0.00   0.00       1885
20210315   4115208   54.5770  -162.5822     15.520   1.66    0.00    0.00   0.00       1889
20210315   6195335   55.0870  -162.3512     31.580   1.28    0.00    0.00   0.00       1894
20210315   8344808   55.2982  -161.6580      5.340   1.21    0.00    0.00   0.00       1896
20210315  13525060   54.8178  -162.4337     23.950   1.56    0.00    0.00   0.00       1903
20210315  13580500   55.8897  -160.5787     11.790   2.29    0.00    0.00   0.00       1905
20210315  14013978   55.8685  -160.5658      9.320   1.63    0.00    0.00   0.00       1906
20210315  19094896   55.2778  -161.9938     12.530   0.41    0.00    0.00   0.00       1909
20210316   3052194   54.8495  -163.2282     14.800   1.54    0.00    0.00   0.00       1915
20210316   3053261   55.3252  -162.0745     11.530   1.50    0.00    0.00   0.00       1916
20210316   9173497   54.7538  -161.4197     54.660   3.29    0.00    0.00   0.00       1920
20210316  10401118   54.6897  -161.3828     43.910   1.61    0.00    0.00   0.00       1922
20210316  18424378   55.1547  -162.6642     42.420   3.13    0.00    0.00   0.00       1928
20210316  22231768   54.9705  -162.1913      0.970   0.78    0.00    0.00   0.00       1932
20210317  17254888   54.9853  -161.9318      4.240   0.81    0.00    0.00   0.00       1950
20210317  18022046   54.8565  -162.6637     32.320   1.45    0.00    0.00   0.00       1952
20210317  19202868   54.8407  -161.2465     29.370   1.43    0.00    0.00   0.00       1953
20210317  19451728   54.5160  -161.3062      6.070   1.73    0.00    0.00   0.00       1955
20210317  21131744   55.5535  -161.7325      5.330   0.53    0.00    0.00   0.00       1958
20210317  21501284   55.1555  -161.9128      4.600   0.78    0.00    0.00   0.00       1959
20210317  22034282   54.5737  -161.3518     13.750   1.10    0.00    0.00   0.00       1961
20210317  22422696   54.4597  -162.8585      7.510   1.90    0.00    0.00   0.00       1963
20210317  23003324   55.2755  -162.1983     11.220   1.28    0.00    0.00   0.00       1965
20210318    140041   55.1905  -162.2878     17.010   1.28    0.00    0.00   0.00       1969
20210107   2552989   55.0972  -161.5740     29.320   2.19    0.00    0.00   0.00        197
20210318   1312998   54.8393  -161.1687     52.880   1.25    0.00    0.00   0.00       1973
20210318   2453895   55.4520  -161.8760     30.910   0.99    0.00    0.00   0.00       1975
20210318   3160086   54.3270  -161.4747      5.370   1.50    0.00    0.00   0.00       1977
20210318   6262768   54.7948  -162.9153     10.380   1.02    0.00    0.00   0.00       1981
20210318   7222430   54.4832  -162.0618     14.600   1.24    0.00    0.00   0.00       1983
20210318   8064894   55.0343  -161.3300     25.020   0.87    0.00    0.00   0.00       1984
20210318   8241402   55.0677  -161.6820     19.290   1.39    0.00    0.00   0.00       1986
20210318   9585749   54.9677  -162.8895     52.550   1.33    0.00    0.00   0.00       1988
20210318  12202988   55.2212  -161.6575      6.180   1.12    0.00    0.00   0.00       1991
20210318  14361910   55.1797  -161.9240      5.540   0.66    0.00    0.00   0.00       1995
20210318  15253738   54.5917  -161.2445     29.660   1.11    0.00    0.00   0.00       1996
