time,magnitude,longitude,latitude,depth(m),sigma_time,sigma_amp,cov_time_amp,gamma_score,event_index,event_id
2021-11-08T19:36:56.486,1.002,-162.167,55.192,0.0,1.325,0.285,0.058,5.0,12,20211108T160000_12
2021-11-08T19:37:10.995,1.785,-162.066,55.559,9090.219,0.148,0.295,0.017,6.159,13,20211108T160000_13
2021-11-08T20:49:35.415,0.945,-162.358,54.904,15133.459,0.106,0.518,-0.011,4.0,14,20211108T160000_14
2021-11-08T21:15:00.498,0.972,-161.799,55.1,23293.001,0.372,0.27,-0.007,6.0,15,20211108T160000_15
2021-11-08T23:59:49.545,1.9,-161.93,55.298,61000.0,0.165,0.392,-0.013,6.0,1,20211109T000000_1
2021-11-09T00:01:28.720,1.251,-162.006,54.905,44937.023,0.435,0.102,-0.007,7.0,2,20211109T000000_2
2021-11-09T01:52:20.075,1.319,-161.693,54.905,61000.0,0.833,0.157,0.064,4.0,3,20211109T000000_3
2021-11-09T01:56:14.553,1.394,-162.773,54.902,61000.0,1.063,0.159,-0.053,7.0,4,20211109T000000_4
2021-11-09T03:05:02.554,2.032,-161.643,54.906,61000.0,0.015,0.126,0.0,5.0,5,20211109T000000_5
2021-11-09T05:20:31.971,1.499,-162.371,54.904,61000.0,0.826,0.12,-0.023,5.987,6,20211109T000000_6
2021-11-09T05:52:12.221,1.089,-161.637,55.591,0.0,0.655,0.268,-0.013,9.0,7,20211109T000000_7
2021-11-09T05:58:03.001,1.71,-162.122,55.563,61000.0,0.544,0.215,0.005,9.879,9,20211109T000000_9
2021-11-09T05:58:18.079,2.086,-161.746,55.38,61000.0,0.668,0.313,-0.07,8.0,8,20211109T000000_8
2021-11-09T06:36:27.906,2.204,-161.838,55.075,61000.0,0.391,0.091,0.011,4.75,10,20211109T000000_10
2021-11-09T06:54:33.926,2.068,-161.461,54.904,51066.382,0.43,0.179,0.007,11.0,11,20211109T000000_11
2021-11-09T06:54:44.306,2.443,-161.533,54.904,59793.658,0.875,0.219,-0.002,10.0,12,20211109T000000_12
2021-11-09T11:05:10.281,1.015,-161.969,54.905,0.0,0.826,0.456,0.037,6.0,1,20211109T080000_1
2021-11-09T13:08:39.955,1.104,-162.221,55.012,39789.855,0.49,0.193,-0.005,7.0,2,20211109T080000_2
2021-11-09T13:09:16.190,1.788,-162.702,54.902,43751.679,0.104,0.284,0.011,4.0,3,20211109T080000_3
2021-11-09T13:16:12.332,0.303,-161.894,55.17,0.0,0.831,0.692,0.17,6.0,4,20211109T080000_4
2021-11-09T15:59:49.021,1.827,-162.222,55.38,61000.0,0.651,0.461,0.107,12.0,1,20211109T160000_1
2021-11-09T17:08:39.770,1.635,-161.298,54.903,61000.0,0.385,0.107,0.015,5.545,2,20211109T160000_2
2021-11-09T17:19:08.533,1.536,-161.373,54.904,50813.028,0.364,0.185,0.007,3.9,3,20211109T160000_3
2021-11-09T17:49:54.836,1.53,-161.385,54.904,61000.0,1.081,0.126,0.012,5.577,4,20211109T160000_4
2021-11-09T18:11:28.749,1.314,-162.023,54.905,61000.0,0.732,0.081,0.01,7.0,5,20211109T160000_5
2021-11-09T18:21:38.971,0.358,-162.227,54.904,0.0,0.021,0.399,0.001,3.504,6,20211109T160000_6
2021-11-09T18:54:01.566,0.725,-161.721,55.447,164.349,0.312,0.295,-0.052,4.0,7,20211109T160000_7
2021-11-09T20:21:55.134,1.506,-161.528,54.904,61000.0,1.104,0.058,0.003,7.0,8,20211109T160000_8
2021-11-09T23:24:07.936,1.911,-161.101,54.902,60366.715,0.198,0.3,-0.007,7.0,9,20211109T160000_9
2021-11-09T23:59:46.186,1.579,-162.779,55.204,61000.0,0.57,0.53,0.06,10.0,1,20211110T000000_1
2021-11-10T00:54:53.468,1.646,-161.002,55.153,61000.0,0.325,0.343,-0.022,5.985,2,20211110T000000_2
2021-11-10T01:47:22.738,2.065,-162.773,54.902,61000.0,1.018,0.229,0.167,11.011,3,20211110T000000_3
2021-11-10T07:59:54.291,1.292,-161.898,55.393,33074.881,0.177,0.451,0.005,7.0,1,20211110T080000_1
2021-11-10T15:59:49.270,1.827,-162.116,55.33,61000.0,0.194,0.38,-0.022,6.751,1,20211110T160000_1
2021-11-10T17:17:40.158,0.235,-161.863,55.389,0.0,0.556,0.48,0.086,4.0,2,20211110T160000_2
2021-11-10T21:39:52.615,1.95,-161.364,55.363,61000.0,0.321,0.284,0.017,9.788,3,20211110T160000_3
2021-11-10T23:59:49.270,1.644,-162.116,55.33,61000.0,0.194,0.459,-0.022,7.0,1,20211111T000000_1
2021-11-11T00:36:57.860,2.342,-162.501,54.998,61000.0,0.54,0.254,0.007,8.158,2,20211111T000000_2
2021-11-11T00:37:11.708,2.01,-161.951,54.905,5742.877,0.348,0.157,-0.024,4.895,3,20211111T000000_3
2021-11-11T04:52:50.271,1.433,-161.631,55.231,0.0,0.7,0.295,-0.029,6.767,4,20211111T000000_4
2021-11-11T06:37:31.918,2.101,-160.999,55.301,61000.0,0.434,0.203,-0.053,4.0,5,20211111T000000_5
2021-11-11T07:16:37.049,2.001,-161.005,55.027,61000.0,0.315,0.265,-0.011,6.418,6,20211111T000000_6
2021-11-11T07:17:00.450,1.22,-161.548,55.199,785.755,0.283,0.245,-0.005,4.649,7,20211111T000000_7
2021-11-11T07:59:49.419,1.659,-162.065,55.275,61000.0,0.385,0.418,-0.026,8.0,1,20211111T080000_1
2021-11-11T08:43:31.038,1.738,-161.639,55.499,49052.727,0.164,0.215,-0.007,5.956,2,20211111T080000_2
2021-11-11T08:44:02.351,0.688,-161.943,55.257,0.0,0.499,0.548,-0.005,4.0,3,20211111T080000_3
2021-11-11T15:59:48.850,1.743,-162.143,55.216,61000.0,0.392,0.316,-0.009,8.0,1,20211111T160000_1
2021-11-11T18:21:37.569,1.817,-160.998,55.354,61000.0,0.357,0.346,0.055,4.0,2,20211111T160000_2
2021-11-11T18:21:58.388,1.292,-161.493,55.373,0.0,0.467,0.362,-0.056,5.0,3,20211111T160000_3
2021-11-11T19:00:14.311,1.813,-161.818,55.459,49393.293,0.332,0.231,0.03,6.538,4,20211111T160000_4
2021-11-11T19:41:08.841,1.77,-162.67,54.902,60623.807,0.078,0.066,-0.001,3.98,5,20211111T160000_5
2021-11-11T23:59:48.814,1.604,-162.295,55.416,61000.0,0.506,0.376,-0.049,9.0,1,20211112T000000_1
2021-11-12T00:50:11.622,1.46,-162.775,54.994,21888.291,0.372,0.299,0.012,8.0,2,20211112T000000_2
2021-11-12T07:59:49.644,1.621,-161.936,55.415,61000.0,0.036,0.401,0.001,5.0,1,20211112T080000_1
2021-11-12T10:27:10.472,0.817,-161.691,55.299,3618.352,0.757,0.411,-0.009,5.0,2,20211112T080000_2
2021-11-12T10:28:10.738,0.653,-161.436,55.241,435.703,0.733,0.213,0.079,4.0,3,20211112T080000_3
2021-11-12T10:28:59.272,1.703,-161.546,55.237,10614.146,0.491,0.355,-0.022,8.0,4,20211112T080000_4
2021-11-12T12:12:10.406,2.196,-162.773,54.902,39914.425,0.83,0.342,0.121,5.0,5,20211112T080000_5
2021-11-12T12:16:57.802,1.481,-161.292,55.237,4763.876,0.401,0.334,-0.054,6.0,6,20211112T080000_6
2021-11-12T12:22:52.809,0.076,-161.945,55.355,0.0,0.11,0.464,0.011,4.984,7,20211112T080000_7
2021-11-12T12:28:35.094,-0.044,-161.734,55.404,33.071,0.201,0.572,0.008,4.0,8,20211112T080000_8
2021-11-12T15:59:48.499,1.624,-162.316,55.268,61000.0,0.343,0.36,0.03,9.0,1,20211112T160000_1
2021-11-12T16:32:28.617,1.053,-162.136,55.287,13148.672,0.589,0.637,0.404,6.0,2,20211112T160000_2
2021-11-12T16:36:09.972,-0.022,-161.776,55.354,0.0,0.775,0.704,0.172,5.0,3,20211112T160000_3
2021-11-12T16:36:38.709,0.674,-161.845,55.427,0.0,0.198,0.46,-0.005,4.0,4,20211112T160000_4
2021-11-12T16:39:47.754,2.441,-162.727,54.902,45378.531,0.27,0.624,0.095,5.0,5,20211112T160000_5
2021-11-12T16:40:24.139,2.228,-161.264,55.731,361.716,0.442,0.051,-0.006,3.859,6,20211112T160000_6
2021-11-12T16:46:30.107,0.843,-161.933,55.276,14951.067,0.298,0.499,0.051,5.643,7,20211112T160000_7
2021-11-12T19:29:06.418,-0.366,-161.813,55.414,32.516,0.18,0.466,-0.034,4.0,8,20211112T160000_8
2021-11-12T19:29:51.665,1.584,-161.494,55.261,15824.208,0.814,0.356,-0.148,7.97,9,20211112T160000_9
2021-11-12T19:30:09.952,2.439,-161.275,55.729,323.53,0.523,0.276,-0.023,3.793,10,20211112T160000_10
2021-11-12T19:32:35.652,0.653,-161.84,55.477,256.599,0.895,0.421,0.237,7.0,11,20211112T160000_11
2021-11-12T19:37:15.392,0.313,-161.825,55.404,3812.454,0.0,0.439,0.0,4.0,12,20211112T160000_12
2021-11-12T19:44:22.149,0.068,-161.817,55.418,0.0,0.5,0.515,0.094,7.0,13,20211112T160000_13
2021-11-12T19:46:31.274,1.436,-162.775,54.992,11424.802,0.078,0.381,0.008,5.0,14,20211112T160000_14
2021-11-12T21:19:56.835,2.155,-162.773,54.902,61000.0,1.075,0.216,0.193,10.018,15,20211112T160000_15
2021-11-12T23:59:48.560,0.93,-162.42,55.28,61000.0,0.568,0.385,0.077,6.0,1,20211113T000000_1
2021-11-13T00:44:41.318,1.777,-161.816,55.164,734.786,0.135,0.391,0.028,4.0,2,20211113T000000_2
2021-11-13T00:44:58.034,2.566,-161.244,55.74,409.642,0.466,0.126,0.022,4.832,3,20211113T000000_3
2021-11-13T00:51:53.796,2.118,-161.664,55.909,61000.0,0.153,0.561,-0.03,4.915,4,20211113T000000_4
2021-11-13T01:33:41.019,1.802,-162.619,55.512,61000.0,0.902,0.14,-0.047,6.0,5,20211113T000000_5
2021-11-13T03:01:50.855,0.976,-161.84,55.515,8275.609,0.248,0.25,0.007,5.526,6,20211113T000000_6
2021-11-13T03:02:07.659,2.286,-161.321,55.694,303.21,0.345,0.228,0.013,4.702,7,20211113T000000_7
2021-11-13T03:08:48.170,1.208,-161.918,55.425,9142.859,0.316,0.288,0.022,5.0,8,20211113T000000_8
2021-11-13T03:09:09.804,1.098,-161.816,55.291,420.502,0.399,0.298,0.035,5.0,9,20211113T000000_9
2021-11-13T03:15:14.524,1.915,-162.777,55.111,38682.699,0.442,0.594,0.165,4.0,10,20211113T000000_10
2021-11-13T03:15:44.063,0.99,-161.92,55.423,0.0,0.584,0.568,0.213,6.0,11,20211113T000000_11
2021-11-13T03:16:02.090,1.587,-162.074,55.407,0.0,0.415,0.605,0.029,4.0,12,20211113T000000_12
2021-11-13T04:36:41.575,2.23,-161.003,55.117,61000.0,0.465,0.219,0.049,12.0,13,20211113T000000_13
2021-11-13T04:36:57.680,2.419,-161.004,55.076,42683.375,0.653,0.238,0.061,9.757,14,20211113T000000_14
2021-11-13T06:16:51.503,1.337,-160.987,55.857,61000.0,0.152,0.438,0.029,3.424,15,20211113T000000_15
2021-11-13T06:18:09.573,2.245,-161.003,55.119,58719.771,0.288,0.562,-0.082,5.316,16,20211113T000000_16
2021-11-13T07:59:49.230,1.672,-162.199,55.36,61000.0,0.422,0.367,0.019,7.0,1,20211113T080000_1
2021-11-13T10:29:04.952,0.132,-161.992,55.37,0.0,1.35,0.5,0.11,5.0,2,20211113T080000_2
2021-11-13T12:07:46.269,2.109,-162.773,54.902,61000.0,1.042,0.245,0.1,12.037,3,20211113T080000_3
2021-11-13T13:56:06.489,0.741,-161.786,55.377,0.0,0.328,0.279,-0.031,3.202,4,20211113T080000_4
2021-11-13T13:59:09.525,2.498,-161.709,55.922,60836.801,0.334,0.426,-0.066,6.313,5,20211113T080000_5
2021-11-13T13:59:50.445,1.436,-162.067,55.455,0.0,0.358,0.63,0.08,3.886,6,20211113T080000_6
2021-11-13T15:59:29.619,0.257,-161.607,55.388,8446.295,0.346,0.658,0.045,6.0,7,20211113T080000_7
2021-11-13T15:59:31.507,2.279,-161.3,55.92,61000.0,0.609,0.523,-0.08,4.0,8,20211113T080000_8
2021-11-13T15:59:58.399,0.836,-161.919,55.389,2882.277,0.345,0.317,0.015,7.227,1,20211113T160000_1
2021-11-13T16:01:49.574,0.277,-161.923,55.384,0.0,0.53,0.437,0.029,8.0,2,20211113T160000_2
2021-11-13T16:08:04.643,-0.846,-161.789,55.37,0.0,0.623,1.005,0.151,4.197,3,20211113T160000_3
2021-11-13T16:11:31.459,1.839,-161.554,55.252,16966.928,0.803,0.406,-0.132,10.0,4,20211113T160000_4
2021-11-13T17:51:10.033,1.273,-161.577,55.163,19582.066,0.559,0.338,-0.007,5.709,5,20211113T160000_5
2021-11-13T17:55:56.091,1.738,-162.086,54.973,1704.358,0.776,0.283,0.154,5.0,6,20211113T160000_6
2021-11-13T18:00:45.492,-0.448,-161.809,55.39,0.0,0.417,0.826,-0.025,4.0,7,20211113T160000_7
2021-11-13T19:22:38.328,0.362,-161.676,55.404,13885.482,0.152,0.545,-0.037,5.0,8,20211113T160000_8
2021-11-13T19:23:26.886,2.232,-161.476,55.921,5390.862,0.389,0.322,-0.067,8.0,9,20211113T160000_9
2021-11-13T19:23:48.365,2.305,-161.703,55.849,0.0,0.673,0.103,-0.022,4.991,10,20211113T160000_10
2021-11-13T19:23:54.373,2.629,-162.466,54.904,34943.084,0.502,0.231,-0.062,3.8,11,20211113T160000_11
2021-11-13T19:25:41.850,1.661,-161.576,55.165,0.0,0.623,0.237,-0.007,6.965,12,20211113T160000_12
2021-11-13T19:26:02.580,1.84,-161.432,55.484,25644.393,0.0,0.124,0.0,3.943,13,20211113T160000_13
2021-11-13T19:27:00.382,1.596,-161.313,54.904,31490.672,0.33,0.271,0.049,7.0,14,20211113T160000_14
2021-11-13T19:27:08.271,1.82,-161.362,54.904,54644.131,0.586,0.268,0.02,8.0,15,20211113T160000_15
2021-11-13T19:28:53.494,0.975,-161.892,55.793,2524.477,0.328,0.438,-0.076,4.0,16,20211113T160000_16
2021-11-13T19:35:13.054,0.324,-161.788,55.355,9096.393,0.359,0.635,-0.043,7.0,17,20211113T160000_17
2021-11-13T23:27:28.919,0.289,-161.781,55.337,0.0,0.148,0.476,0.027,4.0,18,20211113T160000_18
2021-11-13T23:28:47.683,1.268,-161.358,55.183,11906.48,0.0,0.33,-0.0,4.0,19,20211113T160000_19
2021-11-13T23:29:32.452,0.5,-161.851,55.355,0.0,0.125,0.74,0.0,4.0,20,20211113T160000_20
2021-11-13T23:39:05.275,0.81,-162.043,54.905,0.0,0.32,0.23,0.04,4.0,21,20211113T160000_21
2021-11-13T23:59:49.275,1.962,-162.082,55.307,61000.0,0.2,0.33,-0.005,8.0,1,20211114T000000_1
2021-11-14T00:04:51.035,1.672,-162.773,54.902,61000.0,1.091,0.096,0.015,6.565,2,20211114T000000_2
2021-11-14T02:14:12.107,1.618,-161.551,55.384,61000.0,0.873,0.49,0.195,9.0,3,20211114T000000_3
2021-11-14T02:14:26.190,1.931,-161.85,55.095,33617.209,0.312,0.421,0.04,5.993,4,20211114T000000_4
2021-11-14T02:18:36.192,1.27,-161.778,55.551,0.0,0.482,0.347,0.027,10.562,5,20211114T000000_5
2021-11-14T02:18:53.093,2.229,-161.307,55.699,330.324,0.407,0.219,0.005,3.486,6,20211114T000000_6
2021-11-14T02:21:37.428,-0.386,-161.86,55.337,173.967,0.554,0.768,0.161,5.0,7,20211114T000000_7
2021-11-14T02:24:57.988,1.503,-161.566,55.177,5636.007,0.753,0.288,0.001,5.606,8,20211114T000000_8
2021-11-14T02:25:21.660,0.836,-162.046,55.44,0.0,0.585,0.744,0.286,6.0,9,20211114T000000_9
2021-11-14T02:26:27.833,1.258,-161.811,55.502,0.0,0.432,0.268,-0.008,4.803,10,20211114T000000_10
2021-11-14T02:26:50.196,0.961,-161.813,55.296,398.04,0.532,0.294,0.062,3.99,11,20211114T000000_11
2021-11-14T03:04:31.000,1.664,-162.776,55.041,61000.0,0.61,0.084,0.004,4.957,12,20211114T000000_12
2021-11-14T03:12:26.571,1.531,-162.773,54.902,60896.182,0.699,0.161,0.065,4.957,13,20211114T000000_13
2021-11-14T06:32:34.911,1.814,-161.004,55.08,53960.41,0.319,0.216,-0.031,9.0,14,20211114T000000_14
2021-11-14T07:23:48.612,1.876,-161.611,55.711,48258.762,0.336,0.586,-0.008,7.715,15,20211114T000000_15
2021-11-14T07:24:12.031,2.455,-161.754,54.905,17071.725,0.727,0.21,-0.087,4.823,16,20211114T000000_16
2021-11-14T07:25:26.813,0.931,-161.608,55.382,16689.27,0.453,0.44,0.002,7.0,17,20211114T000000_17
2021-11-14T07:26:08.171,1.256,-161.881,55.436,16939.585,0.205,0.251,0.026,8.63,18,20211114T000000_18
2021-11-14T07:59:49.169,1.72,-162.174,55.305,61000.0,0.366,0.368,-0.054,7.0,1,20211114T080000_1
2021-11-14T10:06:09.713,1.044,-162.735,54.941,4092.289,0.044,0.344,0.003,3.335,2,20211114T080000_2
2021-11-14T10:43:48.766,1.077,-161.709,55.208,115.08,0.666,0.334,0.288,5.0,3,20211114T080000_3
2021-11-14T10:48:16.102,0.93,-161.806,55.377,0.0,0.194,0.319,0.029,3.696,4,20211114T080000_4
2021-11-14T10:48:26.859,2.818,-161.25,55.738,399.309,0.471,0.28,0.058,3.816,5,20211114T080000_5
2021-11-14T10:54:24.266,-0.542,-161.79,55.368,0.0,0.503,1.054,0.083,5.0,6,20211114T080000_6
2021-11-14T10:55:26.635,0.78,-161.865,55.409,0.0,0.91,0.273,0.009,9.0,7,20211114T080000_7
2021-11-14T12:48:15.163,1.579,-161.055,54.934,36993.182,0.072,0.083,0.002,4.965,8,20211114T080000_8
2021-11-14T13:55:19.337,1.379,-161.903,55.505,6816.471,0.622,0.253,-0.015,9.784,9,20211114T080000_9
2021-11-14T13:55:34.973,2.301,-161.282,55.715,368.593,0.452,0.247,-0.022,3.846,10,20211114T080000_10
2021-11-14T13:56:50.104,1.109,-161.542,55.227,2711.155,0.201,0.258,0.032,4.0,11,20211114T080000_11
2021-11-14T13:59:17.537,-0.483,-161.867,55.368,0.0,0.718,0.472,-0.008,5.0,12,20211114T080000_12
2021-11-14T14:02:33.507,1.546,-162.23,55.073,0.0,1.162,0.322,0.097,5.0,13,20211114T080000_13
2021-11-14T14:08:54.842,-0.153,-161.824,55.381,0.0,0.474,0.718,-0.016,4.0,14,20211114T080000_14
2021-11-14T15:59:48.788,1.406,-162.338,55.431,61000.0,0.511,0.379,-0.015,10.0,1,20211114T160000_1
2021-11-14T17:14:52.630,1.38,-162.773,54.902,61000.0,0.622,0.119,0.034,6.087,2,20211114T160000_2
2021-11-14T17:15:03.222,1.044,-162.193,55.211,39905.057,0.499,0.329,0.024,8.48,3,20211114T160000_3
2021-11-14T17:16:04.570,1.644,-161.689,55.632,0.0,0.622,0.197,0.021,5.8,4,20211114T160000_4
2021-11-14T17:16:24.030,2.39,-161.263,55.727,392.225,0.431,0.191,-0.016,3.857,5,20211114T160000_5
2021-11-14T17:18:05.175,0.658,-161.754,55.347,0.0,0.145,0.445,-0.02,5.67,6,20211114T160000_6
2021-11-14T17:18:25.748,1.144,-161.854,55.312,0.0,1.029,0.35,0.156,4.0,7,20211114T160000_7
2021-11-14T17:25:58.755,1.46,-161.636,55.274,30910.892,0.369,0.546,0.084,7.0,8,20211114T160000_8
2021-11-14T17:26:42.506,1.366,-161.936,55.544,0.0,0.263,0.261,-0.042,3.739,9,20211114T160000_9
2021-11-14T17:27:03.669,1.973,-161.515,55.218,2993.318,0.169,0.212,0.014,3.999,10,20211114T160000_10
2021-11-14T18:28:36.105,0.875,-162.774,54.973,19028.7,0.397,0.338,0.024,6.675,11,20211114T160000_11
2021-11-14T19:19:48.780,0.925,-161.902,55.48,3174.004,0.55,0.251,0.01,7.246,12,20211114T160000_12
2021-11-14T19:23:12.800,1.104,-161.794,55.394,23997.312,0.405,0.234,-0.028,9.806,13,20211114T160000_13
2021-11-14T19:26:49.407,1.88,-162.247,55.374,24543.478,0.974,0.326,0.12,6.0,14,20211114T160000_14
2021-11-14T19:27:16.906,1.342,-161.808,55.292,458.002,0.521,0.171,0.04,3.998,15,20211114T160000_15
2021-11-14T19:32:17.265,1.708,-161.005,55.038,0.0,0.699,0.457,0.089,5.0,16,20211114T160000_16
2021-11-14T19:34:36.435,0.113,-161.892,55.354,0.0,0.575,0.569,0.185,8.0,17,20211114T160000_17
2021-11-14T19:35:36.022,0.278,-161.792,55.426,0.0,0.225,0.518,0.051,4.0,18,20211114T160000_18
2021-11-14T22:28:10.981,1.298,-161.886,55.461,8843.668,0.6,0.345,-0.021,8.0,19,20211114T160000_19
2021-11-14T22:28:29.721,1.743,-162.162,55.455,0.0,0.968,0.33,0.21,4.0,20,20211114T160000_20
2021-11-14T22:34:55.227,-0.118,-161.848,55.361,0.0,0.689,0.64,0.1,6.0,21,20211114T160000_21
2021-11-14T22:42:21.313,0.102,-161.847,55.404,0.0,0.571,0.499,0.166,7.0,22,20211114T160000_22
2021-11-14T22:44:30.428,1.057,-160.986,55.876,3019.457,0.564,0.381,-0.124,5.0,23,20211114T160000_23
2021-11-14T22:45:34.223,2.352,-162.772,55.918,61000.0,1.063,0.324,0.112,3.308,24,20211114T160000_24
2021-11-14T23:59:49.012,1.664,-162.23,55.348,61000.0,0.348,0.418,0.04,11.0,1,20211115T000000_1
2021-11-15T00:46:32.459,2.009,-161.416,54.985,61000.0,0.32,0.203,0.0,18.905,2,20211115T000000_2
2021-11-15T01:23:51.743,1.728,-161.504,55.257,10508.747,0.404,0.354,0.025,4.89,3,20211115T000000_3
2021-11-15T01:28:56.081,1.916,-161.003,55.112,41075.672,0.267,0.429,0.014,6.0,4,20211115T000000_4
2021-11-15T01:32:08.682,-0.115,-161.775,55.315,0.0,0.421,0.436,0.046,4.895,5,20211115T000000_5
2021-11-15T02:05:39.415,1.538,-162.069,54.905,61000.0,0.862,0.093,-0.002,8.0,6,20211115T000000_6
2021-11-15T03:36:20.612,0.086,-161.901,55.394,0.0,0.344,0.419,-0.053,5.0,7,20211115T000000_7
2021-11-15T03:37:14.813,1.729,-162.773,54.902,61000.0,0.881,0.171,0.027,6.071,8,20211115T000000_8
2021-11-15T03:37:33.436,1.054,-162.19,54.905,0.0,0.477,0.218,0.056,3.929,9,20211115T000000_9
2021-11-15T03:43:34.156,-0.626,-161.794,55.372,0.0,1.277,0.713,0.874,5.0,10,20211115T000000_10
2021-11-15T03:50:41.149,1.278,-161.658,55.218,61000.0,0.497,0.56,0.204,6.0,11,20211115T000000_11
2021-11-15T05:14:47.239,1.617,-162.773,54.902,61000.0,0.926,0.161,0.029,6.206,12,20211115T000000_12
2021-11-15T05:49:14.032,0.885,-162.072,55.098,529.763,1.355,0.635,0.339,4.0,13,20211115T000000_13
2021-11-15T05:51:08.792,1.429,-161.525,55.254,17908.621,0.482,0.319,-0.02,9.835,14,20211115T000000_14
2021-11-15T05:53:36.208,1.95,-162.615,54.903,25838.555,0.453,0.515,0.183,6.0,15,20211115T000000_15
2021-11-15T06:18:08.123,1.963,-162.693,54.902,61000.0,1.253,0.241,0.077,16.0,16,20211115T000000_16
2021-11-15T06:25:18.852,1.849,-161.098,54.902,61000.0,0.27,0.173,0.0,6.0,17,20211115T000000_17
2021-11-15T07:59:49.078,1.431,-162.174,55.337,61000.0,0.199,0.466,-0.04,7.0,1,20211115T080000_1
2021-11-15T08:49:00.569,0.99,-161.454,55.276,2625.426,0.607,0.296,0.083,8.0,2,20211115T080000_2
2021-11-15T08:54:46.852,-0.037,-161.755,55.399,0.0,0.639,0.976,0.181,6.0,3,20211115T080000_3
2021-11-15T08:56:46.175,0.457,-161.872,55.314,5.811,0.47,0.762,0.09,6.0,4,20211115T080000_4
2021-11-15T09:12:12.392,1.588,-162.451,54.975,61000.0,0.862,0.575,0.302,7.0,5,20211115T080000_5
2021-11-15T09:15:50.148,1.822,-161.885,54.905,61000.0,0.687,0.251,-0.023,7.783,6,20211115T080000_6
2021-11-15T09:19:56.639,2.517,-161.281,55.435,61000.0,0.714,0.26,0.006,17.0,7,20211115T080000_7
2021-11-15T10:12:40.474,1.697,-162.773,54.902,61000.0,1.02,0.067,-0.017,7.011,8,20211115T080000_8
2021-11-15T11:22:48.815,1.45,-161.776,55.309,21988.54,0.286,0.501,0.059,7.058,9,20211115T080000_9
2021-11-15T11:24:49.151,2.133,-162.749,54.992,61000.0,0.362,0.409,0.09,5.0,10,20211115T080000_10
2021-11-15T11:26:16.890,1.79,-162.313,54.936,46861.221,0.913,0.432,0.05,8.0,11,20211115T080000_11
2021-11-15T11:29:22.903,0.471,-161.765,55.331,0.0,0.438,0.467,0.075,4.0,12,20211115T080000_12
2021-11-15T11:29:42.698,0.963,-161.825,55.294,337.055,0.599,0.356,0.073,3.969,13,20211115T080000_13
2021-11-15T11:32:19.542,0.456,-161.772,55.325,0.0,0.277,0.556,0.094,4.0,14,20211115T080000_14
2021-11-15T11:43:50.314,1.492,-160.995,55.484,3060.412,0.357,0.697,0.165,5.0,15,20211115T080000_15
2021-11-15T12:32:17.594,1.6,-162.773,54.902,57290.363,0.95,0.073,-0.006,4.0,16,20211115T080000_16
2021-11-15T13:05:53.503,1.278,-161.781,55.585,1.026,0.189,0.324,0.015,6.08,17,20211115T080000_17
2021-11-15T13:09:28.616,1.219,-161.922,55.371,16080.699,0.257,0.299,-0.015,9.322,18,20211115T080000_18
2021-11-15T13:18:07.198,1.752,-161.007,54.942,52311.844,0.52,0.356,-0.077,5.0,19,20211115T080000_19
2021-11-15T14:17:58.146,1.811,-162.773,54.902,59078.032,0.922,0.113,-0.013,5.981,20,20211115T080000_20
2021-11-15T14:18:10.056,1.74,-162.682,54.902,10597.637,0.444,0.402,-0.075,4.019,21,20211115T080000_21
2021-11-15T14:21:15.759,1.024,-161.835,55.251,10234.153,0.403,0.386,0.046,5.879,22,20211115T080000_22
2021-11-15T14:34:41.293,0.556,-161.799,55.376,7105.362,0.814,0.427,0.077,5.0,23,20211115T080000_23
2021-11-15T14:34:55.783,1.549,-161.867,55.446,14556.86,0.303,0.33,-0.024,5.882,24,20211115T080000_24
2021-11-15T14:36:09.534,1.53,-162.505,55.155,34549.951,0.865,0.401,0.167,6.0,25,20211115T080000_25
2021-11-15T14:39:08.746,-0.381,-161.815,55.398,0.0,0.127,0.504,-0.026,4.0,26,20211115T080000_26
2021-11-15T14:41:13.128,0.936,-161.908,55.431,0.0,0.56,0.332,-0.026,5.649,27,20211115T080000_27
2021-11-15T14:45:40.876,1.356,-162.126,55.133,0.0,0.997,0.582,0.173,4.0,28,20211115T080000_28
2021-11-15T14:47:00.817,1.205,-162.027,55.437,0.0,0.942,0.597,0.198,6.0,29,20211115T080000_29
2021-11-15T14:49:01.385,-0.256,-161.814,55.356,0.0,1.001,0.603,0.342,4.0,30,20211115T080000_30
2021-11-15T14:51:20.004,1.793,-162.251,55.305,61000.0,0.563,0.483,0.172,6.0,31,20211115T080000_31
2021-11-15T15:55:27.358,1.896,-161.873,55.092,0.0,0.725,0.229,-0.029,5.0,32,20211115T080000_32
2021-11-15T15:56:28.107,0.79,-161.861,55.432,0.0,0.015,0.33,-0.003,4.0,33,20211115T080000_33
2021-11-15T16:02:05.867,1.676,-162.289,55.016,61000.0,0.684,0.647,0.206,6.0,1,20211115T160000_1
2021-11-15T17:16:08.676,1.405,-161.446,55.247,16841.253,0.212,0.213,-0.013,5.677,3,20211115T160000_3
2021-11-15T17:16:09.800,1.468,-161.973,55.365,21703.807,0.241,0.185,0.016,5.323,2,20211115T160000_2
2021-11-15T17:16:27.455,2.358,-161.272,55.727,353.679,0.355,0.16,-0.0,3.746,4,20211115T160000_4
2021-11-15T17:22:27.653,1.402,-161.86,55.007,61000.0,0.474,0.547,0.173,5.0,5,20211115T160000_5
